"","Year","Country","Income","LifeExp","region","Population"
"20055","1917","Equatorial Guinea",431,31.4,"Africa",111000
"20056","1917","Eritrea",689,31.9,"Africa",737000
"20057","1917","Estonia",1840,37,"Europe",813000
"20058","1917","Ethiopia",545,29.9,"Africa",11400000
"20059","1917","Fiji",1190,27.1,"Oceania",150000
"20060","1917","Finland",2650,46.4,"Europe",3120000
"20061","1917","France",4500,42.7,"Europe",39300000
"20062","1917","Gabon",425,32.3,"Africa",360000
"20063","1917","Gambia",891,35,"Africa",212000
"20064","1917","Georgia",890,32.9,"Asia",2600000
"20065","1917","Germany",4680,40.1,"Europe",67200000
"20066","1917","Ghana",1440,29.6,"Africa",2250000
"20067","1917","Greece",3830,44.6,"Europe",5570000
"20068","1917","Grenada",1450,38.3,"Americas",66800
"20069","1917","Guatemala",1890,25.5,"Americas",1660000
"20070","1917","Guinea",551,34,"Africa",2310000
"20071","1917","Guinea-Bissau",843,30.7,"Africa",428000
"20072","1917","Guyana",2420,33.6,"Americas",320000
"20073","1917","Haiti",1700,28.5,"Americas",2040000
"20074","1917","Honduras",2330,35.4,"Americas",731000
"20075","1917","Hungary",3340,41.3,"Europe",7890000
"20076","1917","Iceland",2740,59.1,"Europe",115000
"20077","1917","India",1340,24.3,"Asia",263000000
"20078","1917","Indonesia",1380,30.4,"Asia",45800000
"20079","1917","Iraq",1790,31.8,"Asia",2830000
"20080","1917","Ireland",4440,55.4,"Europe",3020000
"20081","1917","Israel",932,31.7,"Asia",419000
"20082","1917","Italy",6090,37.7,"Europe",37900000
"20083","1917","Jamaica",1160,31.8,"Americas",846000
"20084","1917","Japan",2480,41.4,"Asia",54500000
"20085","1917","Jordan",1800,32.2,"Asia",369000
"20086","1917","Kenya",1350,26.8,"Africa",2650000
"20087","1917","Kiribati",682,25.7,"Oceania",29900
"20088","1917","Kuwait",2380,26.7,"Asia",106000
"20089","1917","Kyrgyz Republic",1240,25.6,"Asia",1290000
"20090","1917","Latvia",1470,39.5,"Europe",1430000
"20091","1917","Lebanon",2110,29.8,"Asia",655000
"20092","1917","Lesotho",420,34.9,"Africa",572000
"20093","1917","Liberia",1040,34.2,"Africa",708000
"20094","1917","Libya",3460,35.9,"Africa",954000
"20095","1917","Lithuania",2490,39,"Europe",1900000
"20096","1917","Luxembourg",5100,48.2,"Europe",239000
"20097","1917","Madagascar",974,32.4,"Africa",3250000
"20098","1917","Malawi",356,31.3,"Africa",1150000
"20099","1917","Malaysia",1760,30.6,"Asia",3320000
"20100","1917","Maldives",837,30.9,"Asia",65800
"20101","1917","Mali",624,29.3,"Africa",3470000
"20102","1917","Malta",1910,49.6,"Europe",252000
"20103","1917","Mauritania",847,33.6,"Africa",572000
"20104","1917","Mauritius",1550,30.2,"Africa",373000
"20105","1917","Mexico",2660,30.6,"Americas",15100000
"20106","1917","Mongolia",699,31.6,"Asia",727000
"20107","1917","Montenegro",2570,36,"Europe",295000
"20108","1917","Morocco",935,33.9,"Africa",5430000
"20109","1917","Mozambique",418,33.3,"Africa",4620000
"20110","1917","Myanmar",1400,30.1,"Asia",12700000
"20111","1917","Namibia",2300,34.1,"Africa",233000
"20112","1917","Nepal",896,35.2,"Asia",6040000
"20113","1917","Netherlands",5740,55.7,"Europe",6640000
"20114","1917","New Zealand",8390,55.1,"Oceania",1150000
"20115","1917","Nicaragua",2730,26.2,"Americas",731000
"20116","1917","Niger",720,33.7,"Africa",2140000
"20117","1917","Nigeria",1450,35.5,"Africa",18400000
"20118","1917","North Korea",784,28.6,"Asia",5790000
"20119","1917","Norway",4710,57.7,"Europe",2550000
"20120","1917","Oman",1690,32.4,"Asia",443000
"20121","1917","Pakistan",1350,25.4,"Asia",20800000
"20122","1917","Palestine",1100,33.9,"Asia",339000
"20123","1917","Panama",2530,34,"Americas",422000
"20124","1917","Papua New Guinea",770,34.1,"Oceania",1360000
"20125","1917","Paraguay",2820,36.5,"Americas",662000
"20126","1917","Peru",3090,33.9,"Americas",4560000
"20127","1917","Philippines",1930,31.4,"Asia",8890000
"20128","1917","Poland",3130,45.6,"Europe",25100000
"20129","1917","Portugal",2240,35.7,"Europe",6020000
"20130","1917","Qatar",2180,30.6,"Asia",18000
"20131","1917","Romania",3100,35.8,"Europe",12300000
"20132","1917","Russia",2810,28.9,"Europe",75800000
"20133","1917","Rwanda",500,24.6,"Africa",1770000
"20134","1917","Samoa",2020,27.6,"Oceania",36900
"20135","1917","Sao Tome and Principe",1060,31.7,"Africa",47200
"20136","1917","Saudi Arabia",1030,35.5,"Asia",2700000
"20137","1917","Senegal",849,27.7,"Africa",1980000
"20138","1917","Serbia",3300,20.3,"Europe",5030000
"20139","1917","Seychelles",1430,49.2,"Africa",24200
"20140","1917","Sierra Leone",1160,28.9,"Africa",1630000
"20141","1917","Singapore",3090,34.1,"Asia",360000
"20142","1917","Slovak Republic",3420,43,"Europe",3030000
"20143","1917","Slovenia",3420,36.3,"Europe",1100000
"20144","1917","Solomon Islands",540,25.2,"Oceania",74100
"20145","1917","Somalia",793,32.4,"Africa",1830000
"20146","1917","South Africa",4800,34.8,"Africa",6680000
"20147","1917","South Korea",765,27.1,"Asia",11300000
"20148","1917","South Sudan",863,31.3,"Africa",2220000
"20149","1917","Spain",3230,42.5,"Europe",20900000
"20150","1917","Sri Lanka",1970,34.5,"Asia",5010000
"20151","1917","St. Lucia",1210,28.6,"Americas",51300
"20152","1917","St. Vincent and the Grenadines",1630,25.9,"Americas",43200
"20153","1917","Sudan",882,31.5,"Africa",4920000
"20154","1917","Suriname",3260,33.2,"Americas",166000
"20155","1917","Sweden",5080,58.8,"Europe",5790000
"20156","1917","Switzerland",9420,55.8,"Europe",3880000
"20157","1917","Syria",1530,32.5,"Asia",2110000
"20158","1917","Tajikistan",993,25.3,"Asia",1120000
"20159","1917","Tanzania",731,34,"Africa",4210000
"20160","1917","Thailand",1350,31.1,"Asia",9460000
"20161","1917","Timor-Leste",656,30.4,"Asia",398000
"20162","1917","Togo",1070,33,"Africa",1040000
"20163","1917","Tonga",957,28.3,"Oceania",24100
"20164","1917","Trinidad and Tobago",2230,38.9,"Americas",380000
"20165","1917","Tunisia",1180,30.5,"Africa",2050000
"20166","1917","Turkey",1780,22.9,"Asia",14700000
"20167","1917","Uganda",734,25.7,"Africa",2880000
"20168","1917","Ukraine",1500,32.6,"Europe",27400000
"20169","1917","United Arab Emirates",1980,31.6,"Asia",53300
"20170","1917","United Kingdom",9270,45.5,"Europe",43600000
"20171","1917","United States",8700,54,"Americas",106000000
"20172","1917","Uruguay",6800,32.9,"Americas",1300000
"20173","1917","Uzbekistan",782,28.8,"Asia",4610000
"20174","1917","Vanuatu",844,25.3,"Oceania",41300
"20175","1917","Venezuela",1600,32.6,"Americas",3180000
"20176","1917","Yemen",1220,23.6,"Asia",3440000
"20177","1917","Zambia",992,34.7,"Africa",905000
"20178","1917","Zimbabwe",1000,34.5,"Africa",2150000
"20179","1918","Afghanistan",849,7.89,"Asia",5700000
"20180","1918","Albania",1480,19.5,"Europe",954000
"20181","1918","Algeria",2280,23.6,"Africa",5910000
"20182","1918","Angola",1170,12,"Africa",3490000
"20183","1918","Antigua and Barbuda",1600,21.9,"Americas",30400
"20184","1918","Argentina",6600,41.4,"Americas",8530000
"20185","1918","Armenia",671,26.1,"Asia",1010000
"20186","1918","Australia",7610,55,"Oceania",5070000
"20187","1918","Austria",5100,32.4,"Europe",6640000
"20188","1918","Azerbaijan",834,21.4,"Asia",2170000
"20189","1918","Bahamas",3240,22.6,"Americas",54000
"20190","1918","Bahrain",2730,25.4,"Asia",85700
"20191","1918","Bangladesh",1010,12.6,"Asia",32200000
"20192","1918","Barbados",1850,21.5,"Americas",161000
"20193","1918","Belarus",677,31.1,"Europe",5800000
"20194","1918","Belgium",4000,34.9,"Europe",7670000
"20195","1918","Belize",1170,27.1,"Americas",43500
"20196","1918","Benin",971,12.7,"Africa",1660000
"20197","1918","Bhutan",765,21.3,"Asia",150000
"20198","1918","Bosnia and Herzegovina",1150,19.3,"Europe",2000000
"20199","1918","Botswana",648,11.1,"Africa",146000
"20200","1918","Brazil",1490,27.5,"Americas",26500000
"20201","1918","Bulgaria",2020,33.7,"Europe",4970000
"20202","1918","Burkina Faso",537,12,"Africa",3390000
"20203","1918","Burundi",466,12.3,"Africa",1800000
"20204","1918","Cambodia",1050,23.2,"Asia",3260000
"20205","1918","Cameroon",1030,5.99,"Africa",2400000
"20206","1918","Canada",7400,47.2,"Americas",8370000
"20207","1918","Central African Republic",728,12.4,"Africa",771000
"20208","1918","Chad",713,19.8,"Africa",1480000
"20209","1918","Chile",4340,28.6,"Americas",3700000
"20210","1918","China",989,22.1,"Asia",462000000
"20211","1918","Colombia",1630,29.4,"Americas",6080000
"20212","1918","Comoros",785,12.8,"Africa",123000
"20213","1918","Congo, Dem. Rep.",852,9.68,"Africa",9820000
"20214","1918","Costa Rica",2320,31.5,"Americas",407000
"20215","1918","Cote d'Ivoire",1360,13,"Africa",2100000
"20216","1918","Croatia",3260,14,"Europe",2910000
"20217","1918","Cuba",3840,24.2,"Americas",2890000
"20218","1918","Cyprus",2690,25.8,"Asia",300000
"20219","1918","Czech Republic",4540,35.8,"Europe",7900000
"20220","1918","Denmark",6390,56.2,"Europe",3170000
"20221","1918","Djibouti",1240,12.8,"Africa",48200
"20222","1918","Dominican Republic",1200,20.4,"Americas",862000
"20223","1918","Ecuador",1190,30.4,"Americas",1840000
"20224","1918","Egypt",1330,25.1,"Africa",12600000
"20225","1918","El Salvador",2220,25.9,"Americas",1120000
"20226","1918","Equatorial Guinea",432,12.1,"Africa",112000
"20227","1918","Eritrea",692,12.3,"Africa",747000
"20228","1918","Estonia",1470,35,"Europe",820000
"20229","1918","Ethiopia",545,11.6,"Africa",11500000
"20230","1918","Fiji",1220,6.87,"Oceania",152000
"20231","1918","Finland",2300,32.6,"Europe",3120000
"20232","1918","France",3860,34.4,"Europe",38900000
"20233","1918","Gabon",427,12.5,"Africa",363000
"20234","1918","Gambia",893,13.9,"Africa",214000
"20235","1918","Georgia",695,24.4,"Asia",2620000
"20236","1918","Germany",4740,32.9,"Europe",65300000
"20237","1918","Ghana",1150,9.98,"Africa",2310000
"20238","1918","Greece",3910,24.5,"Europe",5600000
"20239","1918","Grenada",1460,24.8,"Americas",66700
"20240","1918","Guatemala",1910,9.58,"Americas",1670000
"20241","1918","Guinea",552,13.2,"Africa",2330000
"20242","1918","Guinea-Bissau",844,11.9,"Africa",431000
"20243","1918","Guyana",2450,29.7,"Americas",322000
"20244","1918","Haiti",1720,18.5,"Americas",2080000
"20245","1918","Honduras",2360,31.3,"Americas",740000
"20246","1918","Hungary",3260,30.1,"Europe",7900000
"20247","1918","Iceland",2580,51.1,"Europe",116000
"20248","1918","India",1160,8.12,"Asia",265000000
"20249","1918","Indonesia",1410,14.2,"Asia",46200000
"20250","1918","Iraq",1820,26.4,"Asia",2890000
"20251","1918","Ireland",4400,49.8,"Europe",3030000
"20252","1918","Israel",965,26.3,"Asia",418000
"20253","1918","Italy",6690,25.6,"Europe",37600000
"20254","1918","Jamaica",1190,26.5,"Americas",849000
"20255","1918","Japan",2480,32.8,"Asia",55000000
"20256","1918","Jordan",1830,26.7,"Asia",372000
"20257","1918","Kenya",1360,6.33,"Africa",2650000
"20258","1918","Kiribati",702,25.7,"Oceania",29900
"20259","1918","Kuwait",2320,22.1,"Asia",107000
"20260","1918","Kyrgyz Republic",1260,15.6,"Asia",1300000
"20261","1918","Latvia",1180,35.5,"Europe",1440000
"20262","1918","Lebanon",2210,24.7,"Asia",670000
"20263","1918","Lesotho",420,13.5,"Africa",576000
"20264","1918","Liberia",1040,13.3,"Africa",714000
"20265","1918","Libya",3500,27.5,"Africa",958000
"20266","1918","Lithuania",2000,34.5,"Europe",1920000
"20267","1918","Luxembourg",5310,42.5,"Europe",241000
"20268","1918","Madagascar",993,13.5,"Africa",3270000
